date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2020-12-21,1994,3279.4,3719.96,0.15,2515.25,inflation,604.0,0.57,764.85,217.82,5,501.35,25,0,514.99,2447.74,Freelance,1047.11,Insurance,Positive,7.7,High,0.0,0
2021-01-20,1688,5099.01,1419.91,0.2,3217.43,normal,650.0,0.29,378.61,462.98,4,797.52,98,0,513.27,2994.56,Salary,1592.53,Utilities,Neutral,23.4,Medium,3679.1,1
2021-02-19,1198,5254.63,3690.36,0.09,2301.19,normal,624.0,0.24,525.88,0.0,8,1115.73,77,0,402.0,2631.39,Salary,681.8,Insurance,Negative,87.5,Medium,1564.27,0
2021-03-21,1800,1649.18,2785.35,0.13,2418.8,normal,675.0,0.23,445.31,277.49,3,1734.84,60,0,516.31,3777.13,Salary,1432.21,Rent,Positive,81.7,Low,0.0,0
2021-04-20,1419,3788.48,3132.75,0.32,3528.79,normal,651.0,0.57,403.45,314.11,3,740.87,44,0,76.83,1083.46,Salary,1220.31,Education,Positive,5.3,Low,655.73,0
2021-05-20,1885,4534.09,2518.38,0.09,3354.12,normal,716.0,0.46,278.32,597.13,3,837.61,62,0,452.87,1969.49,Freelance,651.28,Groceries,Positive,84.0,Low,2015.71,0
2021-06-19,1824,3824.28,2233.95,0.06,3002.98,normal,614.0,0.24,703.35,362.14,6,1182.16,73,0,695.69,1849.14,Salary,1627.7,Transportation,Positive,30.7,Low,1590.33,0
2021-07-19,1523,4430.53,3054.13,0.06,3221.31,normal,702.0,0.59,471.15,709.62,8,1357.61,69,0,334.26,2069.55,Salary,1197.27,Investments,Positive,70.4,Low,1376.4,0
2021-08-18,1098,4609.38,2293.84,0.13,3223.98,recession,637.0,0.49,405.86,154.06,3,1005.17,68,0,731.86,1918.98,Mixed,928.51,Transportation,Negative,51.4,High,2315.54,0
2021-09-17,1989,5329.29,2140.66,0.14,2394.66,normal,703.0,0.51,375.64,0.0,1,987.64,26,0,552.32,2568.68,Freelance,968.17,Healthcare,Negative,69.4,Medium,3188.63,1
2021-10-17,1305,4009.96,3248.56,0.28,2252.4,inflation,678.0,0.48,334.99,874.2,5,1429.82,89,0,727.99,1629.61,Salary,1582.72,Rent,Positive,86.4,High,761.4,0
2021-11-16,1109,3898.66,3497.65,0.08,2377.03,inflation,608.0,0.5,497.64,567.28,6,1236.2,68,0,288.32,3025.97,Salary,899.63,Dining Out,Positive,85.4,Low,401.01,0
2021-12-16,1982,2677.14,1893.56,0.21,2126.29,inflation,743.0,0.51,452.15,884.72,2,1257.92,27,0,555.0,3182.03,Mixed,1154.29,Transportation,Positive,1.5,Low,783.58,0
2022-01-15,1266,3127.78,2931.47,0.14,3779.13,normal,710.0,0.47,459.15,250.32,8,1655.27,34,0,783.68,1779.7,Salary,1118.25,Entertainment,Positive,29.8,High,196.31,0
2022-02-14,1200,4064.16,2708.73,0.28,3720.47,normal,542.0,0.29,265.23,455.75,8,1138.64,91,0,442.76,1616.87,Salary,396.07,Entertainment,Positive,79.1,Medium,1355.43,0
2022-03-16,1931,2309.58,2313.79,0.2,2261.35,normal,663.0,0.41,306.97,897.12,7,681.62,55,0,243.34,2065.36,Salary,851.49,Entertainment,Negative,24.8,Low,0.0,0
2022-04-15,1128,4805.37,2235.81,0.21,2579.08,normal,696.0,0.34,817.56,592.76,4,1086.82,59,0,368.48,1954.77,Freelance,1202.22,Healthcare,Positive,34.7,Medium,2569.56,0
2022-05-15,1946,2357.92,3605.77,0.18,2843.81,normal,714.0,0.27,543.27,222.36,5,732.22,96,1,516.19,1524.27,Salary,1554.86,Entertainment,Negative,89.2,Medium,0.0,0
2022-06-14,1855,4655.62,3910.49,0.08,2272.65,normal,706.0,0.56,659.7,282.68,8,2071.49,34,0,519.47,2762.89,Freelance,1683.77,Transportation,Positive,18.7,Low,745.13,0
2022-07-14,1498,4990.51,1485.77,0.22,2862.51,normal,746.0,0.44,721.56,370.61,6,1200.48,51,0,461.23,2265.71,Freelance,1121.14,Groceries,Positive,9.9,Medium,3504.74,1
2022-08-13,1927,6737.39,2520.88,0.33,2706.73,inflation,633.0,0.2,997.38,362.73,3,966.75,42,0,529.83,1313.8,Mixed,814.94,Entertainment,Negative,76.8,High,4216.51,1
2022-09-12,1753,4427.19,2731.95,0.18,3372.03,normal,700.0,0.34,546.58,251.78,3,822.3,99,0,512.35,2092.76,Salary,1743.16,Education,Positive,19.7,Low,1695.24,0
2022-10-12,1272,5710.41,3616.83,0.31,3079.28,inflation,663.0,0.41,424.15,582.81,9,1713.24,70,0,921.32,1525.48,Salary,1539.99,Entertainment,Positive,59.5,Medium,2093.58,0
2022-11-11,1406,4150.82,2735.75,0.14,3025.26,normal,603.0,0.25,664.43,338.87,8,1379.04,73,0,804.24,1913.24,Salary,1680.86,Healthcare,Positive,92.1,High,1415.07,0
2022-12-11,1486,3266.72,3395.78,0.21,3100.91,normal,669.0,0.31,709.76,512.31,9,1056.49,26,0,606.47,2557.35,Salary,1738.28,Education,Neutral,39.0,Low,0.0,0
2023-01-10,1737,2651.03,2755.19,0.37,3017.2,normal,702.0,0.13,612.44,380.8,2,739.54,67,0,953.53,1631.6,Salary,1249.34,Healthcare,Positive,15.3,High,0.0,0
2023-02-09,1754,4400.66,3384.67,0.12,2831.23,normal,631.0,0.41,343.2,297.95,7,1448.24,63,0,217.4,2504.75,Salary,738.7,Insurance,Positive,46.3,Low,1015.99,0
2023-03-11,1789,5861.05,3671.37,0.21,3218.28,normal,737.0,0.29,547.81,69.82,5,1455.41,93,0,318.73,2038.63,Freelance,1907.79,Dining Out,Negative,33.6,Medium,2189.68,0
2023-04-10,1175,5085.65,3201.07,0.38,2802.58,normal,643.0,0.18,482.27,34.58,7,641.21,48,0,407.59,2053.56,Salary,1463.46,Rent,Negative,35.4,Low,1884.58,0
2023-05-10,1236,3926.44,2339.91,0.34,3052.81,recession,618.0,0.47,221.04,499.32,7,385.63,32,0,403.51,2459.95,Mixed,495.0,Groceries,Positive,50.3,Low,1586.53,0
2023-06-09,1919,3439.29,3526.43,0.18,2635.15,normal,593.0,0.18,650.92,365.01,4,1765.09,83,0,432.86,1938.33,Salary,916.6,Utilities,Positive,32.7,Low,0.0,0
2023-07-09,1368,2715.23,1976.34,0.31,2803.53,normal,749.0,0.54,276.48,422.8,2,0.0,43,1,474.65,1844.53,Salary,1262.37,Entertainment,Positive,62.3,Low,738.89,0
2023-08-08,1597,5583.22,3617.96,0.12,2848.01,normal,620.0,0.42,151.38,224.26,9,653.18,75,0,391.85,1603.89,Mixed,1117.16,Dining Out,Positive,95.2,Low,1965.26,0
2023-09-07,1178,5030.67,2803.42,0.14,2764.69,normal,638.0,0.14,529.14,59.89,4,1147.87,85,0,447.49,1736.85,Salary,1293.03,Insurance,Positive,59.8,High,2227.25,0
2023-10-07,1075,3005.0,3515.83,0.16,2947.88,inflation,691.0,0.46,325.1,403.75,9,778.46,95,0,762.79,2293.56,Mixed,1689.84,Healthcare,Positive,45.1,High,0.0,0
2023-11-06,1502,4444.28,3586.98,0.16,3158.17,inflation,658.0,0.43,243.02,0.0,6,573.8,62,0,634.53,2430.87,Salary,1651.43,Utilities,Neutral,92.2,High,857.3,0
2019-01-01,1048,5026.76,3636.73,0.32,3216.36,normal,657.0,0.38,750.73,529.29,4,2373.34,69,0,576.9,2100.32,Mixed,863.26,Groceries,Positive,65.0,Low,1390.03,0
2019-01-31,1696,2656.73,2325.14,0.15,2749.16,inflation,701.0,0.41,474.8,763.89,7,1180.23,72,0,357.14,2505.23,Salary,1719.18,Rent,Positive,82.4,Low,331.59,0
2019-03-02,1565,2801.61,2670.41,0.26,2077.18,normal,691.0,0.4,618.37,467.35,4,827.78,87,0,380.34,2691.71,Mixed,1243.24,Investments,Positive,47.9,Medium,131.2,0
2019-04-01,1675,4721.14,2536.01,0.39,1748.6,inflation,681.0,0.26,612.85,296.92,2,1124.6,87,0,444.9,2682.73,Salary,1148.62,Dining Out,Negative,14.6,Medium,2185.13,1
2019-05-01,1799,4025.6,3903.41,0.33,2593.2,normal,657.0,0.57,403.76,190.2,7,866.26,23,0,260.9,1625.73,Freelance,1610.4,Entertainment,Positive,15.7,Low,122.19,0
2019-05-31,1196,3306.65,2961.81,0.08,2810.29,normal,675.0,0.28,572.86,505.5,8,381.89,61,0,842.97,1299.08,Salary,1291.96,Rent,Neutral,2.3,Medium,344.84,0
2019-06-30,1211,3866.63,5106.9,0.17,2956.73,recession,631.0,0.5,964.74,323.48,2,78.75,28,1,648.08,2652.75,Salary,1980.38,Entertainment,Positive,5.4,Low,0.0,0
2019-07-30,1475,5160.89,2513.62,0.36,2139.14,inflation,649.0,0.32,322.98,440.18,7,1096.7,35,0,922.25,1982.05,Mixed,1023.21,Utilities,Positive,99.9,Low,2647.27,1
2019-08-29,1649,4543.47,2187.26,0.09,2771.86,normal,698.0,0.3,399.66,80.53,7,1582.48,37,0,439.06,2190.55,Salary,730.39,Groceries,Positive,70.8,Low,2356.21,0
2019-09-28,1464,4184.43,2190.78,0.21,2728.62,normal,636.0,0.51,353.45,0.0,7,1000.13,67,0,333.29,3286.93,Freelance,965.31,Insurance,Positive,66.8,Medium,1993.65,0
2019-10-28,1458,4122.43,4323.02,0.13,3054.99,normal,607.0,0.24,149.65,300.76,5,1595.21,85,0,613.17,2148.82,Freelance,1558.68,Groceries,Positive,79.5,Low,0.0,0
2019-11-27,1053,2551.57,2293.94,0.22,3572.97,normal,685.0,0.31,503.07,423.98,2,1166.07,86,0,379.32,2753.34,Freelance,300.0,Dining Out,Positive,95.9,Medium,257.63,0
2019-12-27,1048,4910.32,2386.86,0.05,2359.45,normal,693.0,0.2,794.2,558.22,5,716.03,86,0,422.18,2973.95,Salary,1073.34,Entertainment,Positive,71.3,Low,2523.46,1
2020-01-26,1284,3324.79,3993.77,0.33,3072.31,recession,670.0,0.51,873.74,194.67,6,1396.84,23,0,646.94,1553.7,Salary,1362.0,Utilities,Positive,96.1,High,0.0,0
2020-02-25,1408,2571.25,1455.54,0.25,2439.37,normal,637.0,0.39,486.3,342.51,3,507.87,60,0,452.25,2924.52,Salary,1550.85,Transportation,Positive,28.8,Low,1115.71,0
2020-03-26,1437,4687.22,2770.55,0.36,2952.45,recession,687.0,0.22,143.67,560.85,4,1074.57,25,0,493.52,2635.11,Salary,1512.87,Utilities,Neutral,90.0,Low,1916.67,0
2020-04-25,1076,5454.76,2154.47,0.24,2266.39,normal,710.0,0.5,637.62,641.61,4,677.57,21,0,489.71,2510.36,Freelance,1543.86,Transportation,Negative,81.4,Medium,3300.29,1
2020-05-25,1343,5347.98,3127.12,0.38,2091.29,normal,686.0,0.48,830.49,121.27,2,994.79,68,0,545.33,3026.19,Salary,1135.35,Entertainment,Positive,81.8,Medium,2220.86,1
2020-06-24,1747,1876.64,4276.5,0.23,1681.78,normal,716.0,0.43,899.33,313.01,6,1077.59,35,0,670.36,1882.99,Salary,1160.24,Rent,Positive,55.9,Medium,0.0,0
2020-07-24,1851,3742.1,3083.87,0.33,2886.5,normal,720.0,0.59,427.68,872.32,5,1118.76,75,0,278.09,2981.98,Salary,655.71,Insurance,Neutral,97.0,Medium,658.23,0
2020-08-23,1408,3402.84,3095.39,0.06,3036.05,normal,689.0,0.46,461.02,667.32,3,1516.96,39,0,420.19,1302.91,Mixed,785.19,Utilities,Positive,65.3,Low,307.45,0
2020-09-22,1896,3623.36,3528.04,0.38,2213.47,normal,668.0,0.24,393.33,579.28,3,1738.23,34,0,645.86,2373.8,Freelance,977.71,Education,Positive,32.8,Low,95.32,0
2020-10-22,1215,4266.3,3036.63,0.1,3616.63,inflation,634.0,0.41,140.33,94.32,7,1396.4,81,0,565.3,1501.63,Salary,1042.62,Investments,Positive,53.5,Medium,1229.67,0
2020-11-21,1127,3837.87,3038.68,0.15,3960.25,normal,672.0,0.21,545.39,472.29,4,1085.05,98,0,349.88,2865.26,Salary,1173.12,Transportation,Positive,70.5,Medium,799.19,0
2020-12-21,1489,3219.47,2409.59,0.28,3235.17,normal,674.0,0.47,568.4,643.96,7,1165.88,89,0,610.53,1898.94,Salary,1126.08,Investments,Neutral,94.7,Low,809.88,0
2021-01-20,1637,3748.07,3559.08,0.24,2634.2,normal,684.0,0.43,678.38,502.43,9,939.24,36,0,751.18,1903.07,Salary,1791.84,Utilities,Positive,69.0,High,188.99,0
2021-02-19,1940,4358.13,3525.91,0.24,3825.04,normal,755.0,0.31,726.38,95.86,5,925.21,29,0,412.07,1931.73,Salary,1046.86,Groceries,Positive,0.8,Low,832.22,0
2021-03-21,1659,2564.52,528.43,0.37,3710.16,normal,634.0,0.46,446.14,144.37,8,632.62,27,0,454.74,1996.53,Freelance,817.94,Dining Out,Positive,78.9,Low,2036.09,0
2021-04-20,1668,2482.43,3409.37,0.11,2947.33,normal,744.0,0.24,840.11,294.95,1,569.85,76,0,780.3,2376.93,Salary,1375.99,Transportation,Positive,89.4,High,0.0,0
2021-05-20,1623,4348.67,2319.55,0.29,1793.65,normal,628.0,0.36,309.35,519.73,3,517.86,41,0,324.08,1977.47,Salary,398.92,Rent,Positive,13.6,Low,2029.12,1
2021-06-19,1804,4558.71,3893.4,0.12,3720.03,normal,685.0,0.11,427.88,474.65,8,0.0,44,0,589.98,3002.99,Freelance,1199.99,Insurance,Positive,34.1,Low,665.31,0
2021-07-19,1528,2696.33,4383.92,0.16,2334.44,normal,781.0,0.16,541.94,155.02,9,819.03,73,0,286.13,2805.28,Freelance,1382.07,Utilities,Positive,79.2,Low,0.0,0
2021-08-18,1512,3032.06,2532.83,0.08,2491.6,recession,626.0,0.31,905.02,441.33,4,1566.03,92,0,811.21,2401.58,Salary,1061.38,Rent,Positive,33.3,Low,499.23,0
2021-09-17,1992,2586.75,1986.99,0.29,2541.13,inflation,729.0,0.13,755.51,146.2,5,822.22,58,0,634.8,2620.12,Mixed,823.97,Investments,Positive,0.8,Medium,599.76,0
2021-10-17,1272,3466.72,3246.7,0.21,3563.86,inflation,657.0,0.39,608.43,0.0,9,714.29,78,0,761.25,2750.12,Salary,1771.87,Rent,Positive,0.7,Low,220.02,0
2021-11-16,1155,3634.99,4646.84,0.35,3024.86,recession,590.0,0.6,291.01,305.78,1,556.13,86,0,433.19,1887.85,Salary,1149.33,Insurance,Negative,78.5,High,0.0,0
2021-12-16,1213,3878.21,4252.27,0.13,3011.93,normal,737.0,0.25,445.08,612.36,9,1199.01,37,0,489.46,3072.24,Salary,534.37,Transportation,Positive,56.4,Low,0.0,0
2022-01-15,1098,3381.49,2511.31,0.15,3827.6,recession,631.0,0.32,548.03,255.31,2,0.0,77,0,370.14,1862.06,Salary,1062.79,Utilities,Negative,74.4,Low,870.18,0
2022-02-14,1367,3721.78,3474.64,0.18,2525.57,inflation,688.0,0.36,617.54,415.47,2,520.93,55,0,366.05,2204.38,Salary,1225.51,Rent,Positive,92.9,Low,247.14,0
2022-03-16,1975,4103.18,1429.14,0.14,3061.88,normal,578.0,0.48,838.61,218.39,6,1314.01,62,0,538.49,1622.35,Freelance,1188.24,Rent,Positive,42.2,Medium,2674.04,0
2022-04-15,1037,3663.05,3183.98,0.2,2415.92,normal,667.0,0.53,749.44,94.87,7,1186.39,29,0,724.99,2725.55,Salary,1166.44,Investments,Positive,24.5,High,479.07,0
2022-05-15,1773,3431.03,2674.01,0.09,2327.69,recession,655.0,0.26,733.69,125.29,1,1546.97,50,0,475.35,2420.72,Salary,1574.76,Education,Positive,69.9,High,757.02,0
2022-06-14,1359,4564.72,3822.91,0.13,2096.04,inflation,771.0,0.26,307.19,440.57,6,878.29,86,0,475.14,2673.79,Salary,2331.12,Utilities,Negative,92.9,Low,741.81,0
2022-07-14,1703,4530.16,2588.87,0.08,3093.13,normal,758.0,0.38,799.1,570.77,3,1041.48,70,0,772.5,1455.77,Freelance,1026.23,Utilities,Neutral,50.2,Low,1941.29,0
2022-08-13,1514,3337.61,3491.33,0.27,2247.47,normal,590.0,0.4,542.22,288.37,8,941.54,37,0,550.48,1924.02,Mixed,699.54,Groceries,Neutral,38.5,Low,0.0,0
2022-09-12,1499,4950.53,2660.23,0.1,2722.77,recession,697.0,0.13,355.31,626.49,6,1294.31,23,0,191.95,2894.7,Mixed,2070.84,Entertainment,Neutral,76.5,Low,2290.3,0
2022-10-12,1074,3604.93,3988.9,0.31,2924.95,normal,723.0,0.33,899.1,37.24,4,620.93,23,0,463.33,2238.26,Salary,863.76,Groceries,Neutral,88.3,Low,0.0,0
2022-11-11,1695,3333.42,2866.01,0.28,3242.65,recession,656.0,0.45,764.27,0.0,4,1440.17,54,0,463.89,2456.95,Salary,1392.13,Healthcare,Positive,83.5,Low,467.41,0
2022-12-11,1252,4000.02,2328.58,0.15,2220.19,recession,649.0,0.27,847.92,437.01,4,595.56,81,0,1056.87,1689.55,Salary,663.87,Dining Out,Positive,73.4,Low,1671.44,0
2023-01-10,1224,2223.4,4052.87,0.24,1666.71,normal,748.0,0.23,302.07,125.3,7,0.0,27,0,462.78,2958.2,Freelance,885.91,Utilities,Positive,49.7,Low,0.0,0
2023-02-09,1525,3317.96,2244.96,0.16,2676.84,normal,676.0,0.29,564.75,240.94,9,616.13,87,0,771.54,1482.21,Salary,675.18,Transportation,Positive,17.5,High,1073.0,0
2023-03-11,1803,4567.36,1759.78,0.2,2890.83,normal,691.0,0.55,746.58,567.41,2,1021.65,86,0,394.38,2986.7,Salary,1506.79,Utilities,Positive,87.4,High,2807.58,0
2023-04-10,1153,4736.23,2157.48,0.06,2196.61,normal,662.0,0.4,289.77,322.29,3,469.2,94,0,589.69,1045.09,Freelance,517.71,Healthcare,Positive,25.3,Low,2578.75,1
2023-05-10,1807,4482.65,2778.98,0.33,2849.01,normal,733.0,0.11,542.56,0.0,8,1256.63,34,0,405.33,3889.18,Salary,731.96,Education,Negative,8.9,Medium,1703.67,0
2023-06-09,1628,4505.88,3163.56,0.29,2157.48,recession,759.0,0.27,135.89,917.85,3,957.09,79,0,1053.6,2116.95,Salary,948.3,Groceries,Negative,0.2,Low,1342.32,0
2023-07-09,1256,3700.6,3883.78,0.12,2798.97,normal,795.0,0.11,230.12,380.85,1,839.0,35,0,367.45,2202.35,Salary,946.23,Utilities,Positive,95.0,Low,0.0,0
2023-08-08,1737,2410.85,2662.64,0.14,3478.9,inflation,757.0,0.34,430.99,454.46,7,1216.32,29,0,500.57,2090.47,Salary,1451.78,Groceries,Positive,42.6,Low,0.0,0
2023-09-07,1339,3004.32,2638.58,0.32,3205.82,recession,668.0,0.42,682.86,374.24,7,701.97,79,0,214.6,1658.69,Freelance,1406.91,Rent,Positive,9.3,Medium,365.74,0
2023-10-07,1821,3771.84,3244.96,0.08,2780.08,recession,667.0,0.39,421.53,557.29,8,794.06,41,0,479.25,2849.38,Salary,1104.26,Insurance,Neutral,8.5,Low,526.88,0
2023-11-06,1582,4735.73,1392.36,0.18,2826.4,inflation,671.0,0.49,428.61,748.8,5,874.75,68,0,150.96,3448.23,Salary,1142.43,Rent,Neutral,96.6,Medium,3343.37,1
2019-01-01,1780,3664.19,1462.03,0.2,2326.2,normal,598.0,0.23,169.87,674.51,7,796.65,29,0,395.86,2541.82,Salary,1141.8,Utilities,Negative,36.5,High,2202.16,0
2019-01-31,1374,3885.63,2852.55,0.09,2441.69,inflation,737.0,0.49,619.97,286.25,4,1245.93,76,0,738.47,1101.12,Freelance,1591.46,Entertainment,Negative,3.5,Low,1033.08,0
2019-03-02,1419,4597.8,1857.4,0.39,3096.4,normal,655.0,0.21,392.62,188.99,7,754.26,68,0,666.97,2620.23,Salary,1345.19,Entertainment,Positive,53.0,Low,2740.4,0
2019-04-01,1310,5201.93,3669.72,0.21,2392.96,normal,606.0,0.43,684.12,339.24,6,165.26,41,1,409.53,2547.73,Salary,1065.59,Groceries,Positive,91.9,Medium,1532.21,0
2019-05-01,1544,5219.48,2840.75,0.39,2019.63,normal,719.0,0.52,426.94,129.94,4,1366.26,26,0,404.79,2027.88,Freelance,1731.17,Rent,Positive,43.3,Low,2378.73,1
2019-05-31,1443,3451.76,1246.26,0.13,2080.15,normal,661.0,0.53,559.8,220.11,4,1191.36,81,0,652.8,2646.93,Salary,1063.34,Groceries,Positive,81.3,Low,2205.5,1
2019-06-30,1186,4478.78,3190.63,0.06,2752.43,normal,632.0,0.11,457.55,210.85,7,1130.73,37,0,159.04,2394.08,Salary,300.0,Healthcare,Positive,78.1,Low,1288.15,0
2019-07-30,1315,2097.52,4403.14,0.37,3017.51,normal,658.0,0.28,610.22,28.99,9,938.7,57,0,601.95,3608.57,Salary,1287.62,Insurance,Positive,87.3,Medium,0.0,0
2019-08-29,1411,3605.42,1967.19,0.12,3775.75,normal,632.0,0.31,460.33,802.34,7,669.82,85,0,752.72,2787.72,Salary,763.19,Education,Positive,67.1,Low,1638.23,0
2019-09-28,1227,3704.29,3077.46,0.33,2194.05,recession,632.0,0.58,569.28,140.81,3,540.88,69,0,464.49,1786.51,Freelance,1071.82,Dining Out,Negative,89.4,Medium,626.83,0
2019-10-28,1882,2369.32,3415.98,0.16,2228.25,normal,679.0,0.32,608.52,88.08,6,349.43,96,0,698.75,2691.42,Freelance,762.69,Transportation,Positive,21.0,Low,0.0,0
2019-11-27,1605,1940.92,3667.78,0.19,2711.17,normal,639.0,0.25,663.6,79.0,9,1452.51,21,0,340.8,1193.92,Mixed,755.67,Insurance,Neutral,37.7,Low,0.0,0
2019-12-27,1757,3568.93,2621.82,0.19,2343.12,normal,681.0,0.55,385.83,455.31,4,911.69,49,0,360.97,1357.68,Freelance,1028.19,Dining Out,Positive,36.7,High,947.11,0
2020-01-26,1909,3718.65,2586.2,0.27,3746.79,normal,635.0,0.27,483.14,555.05,3,1282.18,34,0,600.24,3029.1,Freelance,977.26,Rent,Neutral,26.4,Medium,1132.45,0
2020-02-25,1220,4237.7,2526.78,0.07,3161.0,recession,704.0,0.43,144.97,328.86,1,1301.13,37,0,828.46,1271.5,Salary,1561.97,Utilities,Positive,35.6,Low,1710.92,0
2020-03-26,1415,6326.95,3744.31,0.18,2110.99,normal,734.0,0.54,548.16,565.97,2,883.99,38,0,614.14,2175.37,Mixed,648.88,Entertainment,Positive,60.0,Low,2582.64,1
2020-04-25,1631,3397.68,2411.48,0.25,3757.28,inflation,640.0,0.45,547.43,532.64,4,105.0,93,0,456.26,1885.64,Salary,1065.27,Investments,Neutral,59.5,Medium,986.2,0
2020-05-25,1261,4122.67,4323.12,0.06,2857.97,inflation,685.0,0.52,720.77,480.23,4,541.69,58,0,688.68,2639.44,Salary,720.33,Groceries,Neutral,95.7,Low,0.0,0
2020-06-24,1418,4108.74,2395.76,0.33,2648.34,recession,684.0,0.1,576.5,222.34,3,1440.0,33,0,577.59,1243.61,Salary,1333.61,Groceries,Positive,26.6,Medium,1712.98,0
2020-07-24,1592,4239.48,2694.98,0.25,3893.65,normal,629.0,0.19,651.54,492.66,6,649.92,96,0,643.53,2241.09,Salary,1327.77,Entertainment,Negative,5.1,High,1544.5,0
2020-08-23,1937,5658.78,1950.82,0.21,2505.21,normal,753.0,0.11,692.79,602.16,8,1480.39,46,0,94.59,1825.62,Salary,757.66,Dining Out,Positive,45.5,High,3707.96,1
2020-09-22,1237,4942.76,2125.28,0.25,3072.48,normal,718.0,0.55,381.53,575.14,6,1280.06,78,0,568.26,2819.31,Salary,1942.2,Entertainment,Positive,80.3,High,2817.48,0
2020-10-22,1517,4701.15,1944.31,0.31,2446.83,recession,665.0,0.33,307.81,306.64,7,872.25,29,0,429.85,2213.05,Salary,1159.35,Investments,Positive,51.0,Low,2756.84,1
2020-11-21,1645,4189.92,3941.02,0.29,3687.77,recession,608.0,0.46,523.79,55.24,7,1319.76,30,0,437.55,1566.78,Freelance,1575.62,Entertainment,Neutral,2.5,Medium,248.9,0
2020-12-21,1849,3557.29,3302.7,0.25,3064.54,inflation,687.0,0.43,344.88,119.36,1,1286.41,33,0,615.96,2166.96,Salary,1813.17,Insurance,Positive,16.4,High,254.59,0
2021-01-20,1091,2927.02,2492.13,0.09,2553.59,inflation,744.0,0.53,497.76,613.9,3,1972.13,86,0,678.52,2991.42,Freelance,771.64,Healthcare,Positive,79.1,Low,434.89,0
2021-02-19,1346,2903.77,1357.21,0.37,3195.68,normal,628.0,0.21,742.36,618.21,4,763.28,45,0,418.47,2379.46,Freelance,1538.14,Dining Out,Positive,22.3,Medium,1546.56,0
2021-03-21,1637,4327.77,3154.73,0.33,3359.46,normal,608.0,0.31,717.15,104.91,3,1091.82,23,0,443.4,2752.42,Salary,1140.7,Dining Out,Positive,37.5,Medium,1173.04,0
2021-04-20,1047,4873.0,3477.82,0.24,3437.07,inflation,653.0,0.17,378.11,563.35,8,776.84,57,0,315.63,2119.93,Salary,1972.01,Investments,Positive,12.5,Medium,1395.18,0
2021-05-20,1667,4207.24,3409.25,0.27,3005.56,recession,658.0,0.2,298.73,610.19,1,1578.22,35,0,245.45,2125.75,Salary,1166.55,Insurance,Positive,92.5,High,797.99,0
2021-06-19,1557,4776.26,4119.67,0.07,2743.44,recession,766.0,0.32,582.46,849.42,4,1349.01,34,0,479.1,2033.45,Salary,776.98,Entertainment,Positive,19.8,Low,656.59,0
2021-07-19,1487,3454.82,3024.92,0.09,2978.65,normal,634.0,0.43,796.94,600.71,2,1533.13,77,0,717.01,2480.63,Salary,1264.67,Education,Positive,59.7,Low,429.9,0
2021-08-18,1584,4519.37,3956.7,0.06,2875.26,normal,630.0,0.29,481.41,629.43,8,629.74,88,0,827.1,2341.3,Salary,831.1,Utilities,Positive,62.6,High,562.67,0
2021-09-17,1664,2254.1,2907.71,0.06,2962.08,normal,627.0,0.37,310.87,111.81,5,1673.62,90,1,71.5,2176.83,Freelance,499.62,Investments,Positive,40.8,Low,0.0,0
2021-10-17,1882,5347.9,3760.72,0.37,2773.39,inflation,639.0,0.59,383.98,371.72,7,2412.13,92,0,449.53,2115.78,Salary,1663.95,Rent,Positive,93.6,Medium,1587.18,0
2021-11-16,1228,3473.49,3254.23,0.34,3218.67,normal,640.0,0.23,956.45,409.35,6,359.86,83,0,365.85,1498.27,Salary,982.54,Dining Out,Negative,33.7,Medium,219.26,0
2021-12-16,1756,2288.96,3012.86,0.3,3148.11,normal,656.0,0.47,563.98,317.43,1,897.06,33,0,535.46,2352.47,Freelance,814.97,Dining Out,Negative,75.1,Medium,0.0,0
2022-01-15,1509,4723.72,1666.13,0.35,2942.07,normal,648.0,0.33,134.92,259.89,1,935.92,62,0,389.75,2121.33,Salary,1023.2,Healthcare,Neutral,92.0,High,3057.59,1
2022-02-14,1769,3548.63,2946.21,0.3,3203.3,inflation,702.0,0.59,407.48,244.93,4,1070.11,83,0,432.16,1646.46,Salary,632.1,Dining Out,Positive,60.4,Medium,602.42,0
2022-03-16,1750,4056.64,2764.49,0.17,2822.13,inflation,649.0,0.25,542.19,359.37,5,1258.19,63,0,309.1,2440.89,Salary,1239.51,Insurance,Neutral,1.4,Low,1292.15,0
2022-04-15,1565,4879.61,3328.07,0.17,3469.88,normal,657.0,0.18,438.02,269.52,9,1667.98,40,0,709.07,1495.18,Freelance,1075.97,Dining Out,Positive,51.3,Low,1551.54,0
2022-05-15,1494,2506.27,2138.17,0.15,3988.36,normal,700.0,0.36,803.75,217.53,2,1690.67,77,0,928.48,1711.83,Freelance,843.1,Education,Negative,54.6,Low,368.1,0
2022-06-14,1589,2791.96,3511.49,0.05,3029.16,inflation,661.0,0.15,177.3,50.42,1,499.52,59,0,578.31,1469.67,Salary,1022.63,Education,Neutral,82.3,Low,0.0,0
